"","t","mic"
"7787",1441979970.63,28159
"7788",1441979970.63,27735
"7789",1441979970.63,27827
"7790",1441979970.63,27759
"7791",1441979970.63,28103
"7792",1441979970.63,27885
"7793",1441979970.63,27915
"7794",1441979970.64,28031
"7795",1441979970.64,28031
"7796",1441979970.64,27883
"7797",1441979970.64,27867
"7798",1441979970.64,27723
"7799",1441979970.64,27799
"7800",1441979970.64,27949
"7801",1441979970.64,27911
"7802",1441979970.64,27751
"7803",1441979970.64,27839
"7804",1441979970.64,27967
"7805",1441979970.64,27941
"7806",1441979970.64,27743
"7807",1441979970.64,27783
"7808",1441979970.64,27946
"7809",1441979970.64,27959
"7810",1441979970.64,28111
"7811",1441979970.64,27623
"7812",1441979970.64,27727
"7813",1441979970.64,28095
"7814",1441979970.64,27967
"7815",1441979970.64,27643
"7816",1441979970.64,27919
"7817",1441979970.64,27731
"7818",1441979970.64,27743
"7819",1441979970.64,27775
"7820",1441979970.64,28031
"7821",1441979970.64,27797
"7822",1441979970.64,27839
"7823",1441979970.64,27979
"7824",1441979970.64,27885
"7825",1441979970.64,27887
"7826",1441979970.64,28207
"7827",1441979970.64,27871
"7828",1441979970.65,27887
"7829",1441979970.65,27839
"7830",1441979970.65,27931
"7831",1441979970.65,28011
"7832",1441979970.65,27947
"7833",1441979970.65,27879
"7834",1441979970.65,27863
"7835",1441979970.65,27807
"7836",1441979970.65,28109
"7837",1441979970.65,27691
"7838",1441979970.65,27795
"7839",1441979970.65,28183
"7840",1441979970.65,27787
"7841",1441979970.65,27759
"7842",1441979970.65,28159
"7843",1441979970.65,28061
"7844",1441979970.65,28111
"7845",1441979970.65,27711
"7846",1441979970.65,27851
"7847",1441979970.65,27919
"7848",1441979970.65,27879
"7849",1441979970.65,27967
"7850",1441979970.65,27883
"7851",1441979970.65,27959
"7852",1441979970.65,27751
"7853",1441979970.65,27931
"7854",1441979970.65,28007
"7855",1441979970.65,27711
"7856",1441979970.65,27703
"7857",1441979970.65,27851
"7858",1441979970.65,27935
"7859",1441979970.65,27647
"7860",1441979970.65,27903
"7861",1441979970.66,27979
"7862",1441979970.66,28055
"7863",1441979970.66,27915
"7864",1441979970.66,28077
"7865",1441979970.66,27867
"7866",1441979970.66,28159
"7867",1441979970.66,27803
"7868",1441979970.66,27861
"7869",1441979970.66,27798
"7870",1441979970.66,27805
"7871",1441979970.66,27775
"7872",1441979970.66,27863
"7873",1441979970.66,27963
"7874",1441979970.66,27959
"7875",1441979970.66,27727
"7876",1441979970.66,27975
"7877",1441979970.66,27885
"7878",1441979970.66,27987
"7879",1441979970.66,27813
"7880",1441979970.66,27647
"7881",1441979970.66,27695
"7882",1441979970.66,27895
"7883",1441979970.66,27807
"7884",1441979970.66,27837
"7885",1441979970.66,27821
"7886",1441979970.66,27919
"7887",1441979970.66,27871
"7888",1441979970.66,28013
"7889",1441979970.66,27917
"7890",1441979970.66,27975
"7891",1441979970.66,27815
"7892",1441979970.66,27903
"7893",1441979970.66,27751
"7894",1441979970.67,27749
"7895",1441979970.67,27967
"7896",1441979970.67,28127
"7897",1441979970.67,27767
"7898",1441979970.67,27795
"7899",1441979970.67,27935
"7900",1441979970.67,27775
"7901",1441979970.67,27703
"7902",1441979970.67,28239
"7903",1441979970.67,27727
"7904",1441979970.67,27887
"7905",1441979970.67,27893
"7906",1441979970.67,27895
"7907",1441979970.67,27831
"7908",1441979970.67,27807
"7909",1441979970.67,27879
"7910",1441979970.67,27967
"7911",1441979970.67,27831
"7912",1441979970.67,27787
"7913",1441979970.67,27679
"7914",1441979970.67,27783
"7915",1441979970.67,27903
"7916",1441979970.67,27883
"7917",1441979970.67,27727
"7918",1441979970.67,27915
"7919",1441979970.67,27547
"7920",1441979970.67,27887
"7921",1441979970.67,27947
"7922",1441979970.67,27835
"7923",1441979970.67,28157
"7924",1441979970.67,27815
"7925",1441979970.67,27775
"7926",1441979970.67,27823
"7927",1441979970.67,27787
"7928",1441979970.68,28019
"7929",1441979970.68,27791
"7930",1441979970.68,27975
"7931",1441979970.68,27515
"7932",1441979970.68,27829
"7933",1441979970.68,27935
"7934",1441979970.68,27647
"7935",1441979970.68,27847
"7936",1441979970.68,27775
"7937",1441979970.68,27887
"7938",1441979970.68,27803
"7939",1441979970.68,27855
"7940",1441979970.68,27935
"7941",1441979970.68,27815
"7942",1441979970.68,28183
"7943",1441979970.68,27815
"7944",1441979970.68,27963
"7945",1441979970.68,27621
"7946",1441979970.68,27995
"7947",1441979970.68,27687
"7948",1441979970.68,27991
"7949",1441979970.68,27563
"7950",1441979970.68,27999
"7951",1441979970.68,27773
"7952",1441979970.68,28007
"7953",1441979970.68,27723
"7954",1441979970.68,27831
"7955",1441979970.68,27917
"7956",1441979970.68,28279
"7957",1441979970.68,27565
"7958",1441979970.68,27627
"7959",1441979970.68,27639
"7960",1441979970.68,27783
"7961",1441979970.69,27591
"7962",1441979970.69,28423
"7963",1441979970.69,27861
"7964",1441979970.69,27743
"7965",1441979970.69,27839
"7966",1441979970.69,28011
"7967",1441979970.69,27411
"7968",1441979970.69,27701
"7969",1441979970.69,28159
"7970",1441979970.69,27755
"7971",1441979970.69,27987
"7972",1441979970.69,27803
"7973",1441979970.69,27951
"7974",1441979970.69,27991
"7975",1441979970.69,27901
"7976",1441979970.69,27919
"7977",1441979970.69,28107
"7978",1441979970.69,27767
"7979",1441979970.69,27979
"7980",1441979970.69,28087
"7981",1441979970.69,27871
"7982",1441979970.69,27679
"7983",1441979970.69,27903
"7984",1441979970.69,28029
"7985",1441979970.69,27735
"7986",1441979970.69,27979
"7987",1441979970.69,27999
"7988",1441979970.69,28031
"7989",1441979970.69,27955
"7990",1441979970.69,27871
"7991",1441979970.69,27903
"7992",1441979970.69,28039
"7993",1441979970.69,27853
"7994",1441979970.7,27903
"7995",1441979970.7,27807
"7996",1441979970.7,27755
"7997",1441979970.7,27827
"7998",1441979970.7,27943
"7999",1441979970.7,27887
"8000",1441979970.7,27775
"8001",1441979970.7,27831
"8002",1441979970.7,27887
"8003",1441979970.7,28053
"8004",1441979970.7,27919
"8005",1441979970.7,27859
"8006",1441979970.7,27851
"8007",1441979970.7,27847
"8008",1441979970.7,27893
"8009",1441979970.7,27799
"8010",1441979970.7,28175
"8011",1441979970.7,27567
"8012",1441979970.7,28015
"8013",1441979970.7,28083
"8014",1441979970.7,27987
"8015",1441979970.7,27863
"8016",1441979970.7,28279
"8017",1441979970.7,27739
"8018",1441979970.7,27583
"8019",1441979970.7,27823
"8020",1441979970.7,27635
"8021",1441979970.7,27771
"8022",1441979970.7,28223
"8023",1441979970.7,27519
"8024",1441979970.7,27991
"8025",1441979970.7,27975
"8026",1441979970.7,28071
"8027",1441979970.7,27871
"8028",1441979970.71,28055
"8029",1441979970.71,27867
"8030",1441979970.71,27895
"8031",1441979970.71,27947
"8032",1441979970.71,28029
"8033",1441979970.71,27855
"8034",1441979970.71,27877
"8035",1441979970.71,27759
"8036",1441979970.71,27775
"8037",1441979970.71,28117
"8038",1441979970.71,27827
"8039",1441979970.71,28031
"8040",1441979970.71,27803
"8041",1441979970.71,27599
"8042",1441979970.71,27797
"8043",1441979970.71,27983
"8044",1441979970.71,28023
"8045",1441979970.71,27685
"8046",1441979970.71,27687
"8047",1441979970.71,27783
"8048",1441979970.71,27943
"8049",1441979970.71,27983
"8050",1441979970.71,27739
"8051",1441979970.71,27855
"8052",1441979970.71,27867
"8053",1441979970.71,27899
"8054",1441979970.71,27807
"8055",1441979970.71,27959
"8056",1441979970.71,27995
"8057",1441979970.71,27943
"8058",1441979970.71,27805
"8059",1441979970.71,27951
"8060",1441979970.71,27839
"8061",1441979970.72,27887
"8062",1441979970.72,27927
"8063",1441979970.72,28135
"8064",1441979970.72,27739
"8065",1441979970.72,28015
"8066",1441979970.72,28095
"8067",1441979970.72,27695
"8068",1441979970.72,27839
"8069",1441979970.72,27767
"8070",1441979970.72,27887
"8071",1441979970.72,27883
"8072",1441979970.72,27807
"8073",1441979970.72,27951
"8074",1441979970.72,28027
"8075",1441979970.72,27927
"8076",1441979970.72,28255
"8077",1441979970.72,27883
"8078",1441979970.72,27413
"8079",1441979970.72,28087
"8080",1441979970.72,27431
"8081",1441979970.72,27839
"8082",1441979970.72,28023
"8083",1441979970.72,27999
"8084",1441979970.72,28045
"8085",1441979970.72,27887
"8086",1441979970.72,27631
"8087",1441979970.72,27853
"8088",1441979970.72,28131
"8089",1441979970.72,27999
"8090",1441979970.72,27867
"8091",1441979970.72,28011
"8092",1441979970.72,27675
"8093",1441979970.72,27943
"8094",1441979970.73,27835
"8095",1441979970.73,27987
"8096",1441979970.73,27659
"8097",1441979970.73,27591
"8098",1441979970.73,27811
"8099",1441979970.73,27887
"8100",1441979970.73,27663
"8101",1441979970.73,27915
"8102",1441979970.73,27735
"8103",1441979970.73,27903
"8104",1441979970.73,27943
"8105",1441979970.73,27683
"8106",1441979970.73,27687
"8107",1441979970.73,27975
"8108",1441979970.73,27663
"8109",1441979970.73,27835
"8110",1441979970.73,27815
"8111",1441979970.73,27831
"8112",1441979970.73,27789
"8113",1441979970.73,27615
"8114",1441979970.73,27935
"8115",1441979970.73,27775
"8116",1441979970.73,27919
"8117",1441979970.73,27765
"8118",1441979970.73,27839
"8119",1441979970.73,27855
"8120",1441979970.73,27771
"8121",1441979970.73,27583
"8122",1441979970.73,27867
"8123",1441979970.73,27903
"8124",1441979970.73,27951
"8125",1441979970.73,28139
"8126",1441979970.73,27911
"8127",1441979970.73,27943
"8128",1441979970.74,28023
"8129",1441979970.74,27831
"8130",1441979970.74,27795
"8131",1441979970.74,27931
"8132",1441979970.74,27981
"8133",1441979970.74,27751
"8134",1441979970.74,27711
"8135",1441979970.74,27823
"8136",1441979970.74,28159
"8137",1441979970.74,27711
"8138",1441979970.74,27231
"8139",1441979970.74,27839
"8140",1441979970.74,27733
"8141",1441979970.74,27851
"8142",1441979970.74,27775
"8143",1441979970.74,27941
"8144",1441979970.74,27735
"8145",1441979970.74,27799
"8146",1441979970.74,27855
"8147",1441979970.74,27767
"8148",1441979970.74,28051
"8149",1441979970.74,28015
"8150",1441979970.74,27710
"8151",1441979970.74,28015
"8152",1441979970.74,27823
"8153",1441979970.74,27847
"8154",1441979970.74,27887
"8155",1441979970.74,27919
"8156",1441979970.74,27815
"8157",1441979970.74,27663
"8158",1441979970.74,28063
"8159",1441979970.74,27823
"8160",1441979970.74,27663
"8161",1441979970.75,27766
"8162",1441979970.75,28019
"8163",1441979970.75,27899
"8164",1441979970.75,27669
"8165",1441979970.75,27891
"8166",1441979970.75,27707
"8167",1441979970.75,27957
"8168",1441979970.75,27839
"8169",1441979970.75,27975
"8170",1441979970.75,27711
"8171",1441979970.75,27935
"8172",1441979970.75,27887
"8173",1441979970.75,27999
"8174",1441979970.75,28043
"8175",1441979970.75,28107
"8176",1441979970.75,27831
"8177",1441979970.75,28359
"8178",1441979970.75,27883
"8179",1441979970.75,28171
"8180",1441979970.75,27975
"8181",1441979970.75,28071
"8182",1441979970.75,28087
"8183",1441979970.75,28047
"8184",1441979970.75,28117
"8185",1441979970.75,28043
"8186",1441979970.75,28203
"8187",1441979970.75,27903
"8188",1441979970.75,28117
"8189",1441979970.75,27903
"8190",1441979970.75,27941
"8191",1441979970.75,28173
"8192",1441979970.75,27727
"8193",1441979970.75,28031
"8194",1441979970.76,27775
"8195",1441979970.76,28075
"8196",1441979970.76,28115
"8197",1441979970.76,27775
"8198",1441979970.76,27551
"8199",1441979970.76,27895
"8200",1441979970.76,27727
"8201",1441979970.76,27367
"8202",1441979970.76,28183
"8203",1441979970.76,28119
"8204",1441979970.76,27475
"8205",1441979970.76,27967
"8206",1441979970.76,27663
"8207",1441979970.76,27955
"8208",1441979970.76,27775
"8209",1441979970.76,27981
"8210",1441979970.76,27839
"8211",1441979970.76,27675
"8212",1441979970.76,28031
"8213",1441979970.76,27829
"8214",1441979970.76,27927
"8215",1441979970.76,28047
"8216",1441979970.76,27967
"8217",1441979970.76,27583
"8218",1441979970.76,27867
"8219",1441979970.76,28183
"8220",1441979970.76,28159
"8221",1441979970.76,28095
"8222",1441979970.76,27895
"8223",1441979970.76,27933
"8224",1441979970.76,28031
"8225",1441979970.76,27935
"8226",1441979970.76,28043
"8227",1441979970.76,28103
"8228",1441979970.77,27815
"8229",1441979970.77,27903
"8230",1441979970.77,28047
"8231",1441979970.77,27727
"8232",1441979970.77,28063
"8233",1441979970.77,27867
"8234",1441979970.77,27957
"8235",1441979970.77,27759
"8236",1441979970.77,27823
"8237",1441979970.77,27955
"8238",1441979970.77,27799
"8239",1441979970.77,28087
"8240",1441979970.77,27691
"8241",1441979970.77,27951
"8242",1441979970.77,27871
"8243",1441979970.77,27995
"8244",1441979970.77,28071
"8245",1441979970.77,27991
"8246",1441979970.77,27695
"8247",1441979970.77,28155
"8248",1441979970.77,27903
"8249",1441979970.77,28039
"8250",1441979970.77,27931
"8251",1441979970.77,27895
"8252",1441979970.77,27951
"8253",1441979970.77,27967
"8254",1441979970.77,28067
"8255",1441979970.77,27999
"8256",1441979970.77,27867
"8257",1441979970.77,27935
"8258",1441979970.77,28079
"8259",1441979970.77,27999
"8260",1441979970.77,27687
"8261",1441979970.78,27695
"8262",1441979970.78,28111
"8263",1441979970.78,27695
"8264",1441979970.78,28071
"8265",1441979970.78,28159
"8266",1441979970.78,28015
"8267",1441979970.78,27767
"8268",1441979970.78,27763
"8269",1441979970.78,27871
"8270",1441979970.78,28031
"8271",1441979970.78,28047
"8272",1441979970.78,27919
"8273",1441979970.78,27775
"8274",1441979970.78,27963
"8275",1441979970.78,27775
"8276",1441979970.78,27839
"8277",1441979970.78,27943
"8278",1441979970.78,27879
"8279",1441979970.78,27607
"8280",1441979970.78,27759
"8281",1441979970.78,27787
"8282",1441979970.78,27827
"8283",1441979970.78,27919
"8284",1441979970.78,27919
"8285",1441979970.78,27999
"8286",1441979970.78,27955
"8287",1441979970.78,27871
"8288",1441979970.78,27891
"8289",1441979970.78,28043
"8290",1441979970.78,27851
"8291",1441979970.78,28115
"8292",1441979970.78,28031
"8293",1441979970.78,27999
"8294",1441979970.79,27999
"8295",1441979970.79,28191
"8296",1441979970.79,28115
"8297",1441979970.79,27991
"8298",1441979970.79,28063
"8299",1441979970.79,27839
"8300",1441979970.79,27951
"8301",1441979970.79,27983
"8302",1441979970.79,28063
"8303",1441979970.79,27915
"8304",1441979970.79,28199
"8305",1441979970.79,27869
"8306",1441979970.79,28143
"8307",1441979970.79,27899
"8308",1441979970.79,27967
"8309",1441979970.79,27963
"8310",1441979970.79,27959
"8311",1441979970.79,28255
"8312",1441979970.79,27799
"8313",1441979970.79,28007
"8314",1441979970.79,28147
"8315",1441979970.79,27903
"8316",1441979970.79,27807
"8317",1441979970.79,27767
"8318",1441979970.79,27959
"8319",1441979970.79,27949
"8320",1441979970.79,27895
"8321",1441979970.79,27727
"8322",1441979970.79,28173
"8323",1441979970.79,28031
"8324",1441979970.79,27923
"8325",1441979970.79,28367
"8326",1441979970.79,27855
"8327",1441979970.79,27975
"8328",1441979970.8,27935
"8329",1441979970.8,27967
"8330",1441979970.8,27639
"8331",1441979970.8,28039
"8332",1441979970.8,27839
"8333",1441979970.8,28063
"8334",1441979970.8,27901
"8335",1441979970.8,28287
"8336",1441979970.8,27823
"8337",1441979970.8,28023
"8338",1441979970.8,27821
"8339",1441979970.8,28151
"8340",1441979970.8,27967
"8341",1441979970.8,27995
"8342",1441979970.8,28015
"8343",1441979970.8,27711
"8344",1441979970.8,28007
"8345",1441979970.8,28119
"8346",1441979970.8,27767
"8347",1441979970.8,27863
"8348",1441979970.8,28071
"8349",1441979970.8,27967
"8350",1441979970.8,27931
"8351",1441979970.8,27803
"8352",1441979970.8,27951
"8353",1441979970.8,27923
"8354",1441979970.8,28021
"8355",1441979970.8,27903
"8356",1441979970.8,27951
"8357",1441979970.8,27959
"8358",1441979970.8,28175
"8359",1441979970.8,28007
"8360",1441979970.8,27863
"8361",1441979970.81,27819
"8362",1441979970.81,27925
"8363",1441979970.81,28151
"8364",1441979970.81,27957
"8365",1441979970.81,28015
"8366",1441979970.81,27863
"8367",1441979970.81,27975
"8368",1441979970.81,27919
"8369",1441979970.81,27991
"8370",1441979970.81,27951
"8371",1441979970.81,27799
"8372",1441979970.81,27903
"8373",1441979970.81,28127
"8374",1441979970.81,28095
"8375",1441979970.81,27711
"8376",1441979970.81,27711
"8377",1441979970.81,27871
"8378",1441979970.81,28351
"8379",1441979970.81,27667
"8380",1441979970.81,27581
"8381",1441979970.81,27547
"8382",1441979970.81,28327
"8383",1441979970.81,27663
"8384",1441979970.81,27877
"8385",1441979970.81,27863
"8386",1441979970.81,27851
"8387",1441979970.81,27853
"8388",1441979970.81,27771
"8389",1441979970.81,27751
"8390",1441979970.81,27959
"8391",1441979970.81,27935
"8392",1441979970.81,27983
"8393",1441979970.81,27807
"8394",1441979970.82,28031
"8395",1441979970.82,27727
"8396",1441979970.82,28135
"8397",1441979970.82,27947
"8398",1441979970.82,27919
"8399",1441979970.82,27887
"8400",1441979970.82,27887
"8401",1441979970.82,28075
"8402",1441979970.82,28015
"8403",1441979970.82,27885
"8404",1441979970.82,27803
"8405",1441979970.82,27811
"8406",1441979970.82,28009
"8407",1441979970.82,27839
"8408",1441979970.82,28103
"8409",1441979970.82,27727
"8410",1441979970.82,27955
"8411",1441979970.82,28095
"8412",1441979970.82,27979
"8413",1441979970.82,27803
"8414",1441979970.82,28083
"8415",1441979970.82,27995
"8416",1441979970.82,28223
"8417",1441979970.82,28047
"8418",1441979970.82,28013
"8419",1441979970.82,28075
"8420",1441979970.82,27827
"8421",1441979970.82,28187
"8422",1441979970.82,27749
"8423",1441979970.82,28031
"8424",1441979970.82,28071
"8425",1441979970.82,27887
"8426",1441979970.82,28015
"8427",1441979970.82,27723
"8428",1441979970.83,28039
"8429",1441979970.83,27913
"8430",1441979970.83,27879
"8431",1441979970.83,28335
"8432",1441979970.83,28055
"8433",1441979970.83,27903
"8434",1441979970.83,28047
"8435",1441979970.83,27739
"8436",1441979970.83,28267
"8437",1441979970.83,27615
"8438",1441979970.83,28399
"8439",1441979970.83,27663
"8440",1441979970.83,27503
"8441",1441979970.83,28263
"8442",1441979970.83,28143
"8443",1441979970.83,27871
"8444",1441979970.83,28021
"8445",1441979970.83,27933
"8446",1441979970.83,27975
"8447",1441979970.83,27903
"8448",1441979970.83,27959
"8449",1441979970.83,27957
"8450",1441979970.83,27919
"8451",1441979970.83,27941
"8452",1441979970.83,27831
"8453",1441979970.83,27731
"8454",1441979970.83,27935
"8455",1441979970.83,28171
"8456",1441979970.83,27829
"8457",1441979970.83,27979
"8458",1441979970.83,27839
"8459",1441979970.83,27903
"8460",1441979970.83,27991
